"PV.power_kW","GMT.Date","Date"
276.81,2018-04-18 23:46:27,2018-04-18 16:46:27
279.78,2018-04-18 23:46:29,2018-04-18 16:46:29
277.45,2018-04-18 23:46:31,2018-04-18 16:46:31
279.2,2018-04-18 23:46:42,2018-04-18 16:46:42
274.49,2018-04-18 23:46:45,2018-04-18 16:46:45
278.98,2018-04-18 23:46:47,2018-04-18 16:46:47
275.21,2018-04-18 23:46:53,2018-04-18 16:46:53
277.33,2018-04-18 23:46:57,2018-04-18 16:46:57
274.41,2018-04-18 23:47:03,2018-04-18 16:47:03
278.37,2018-04-18 23:47:20,2018-04-18 16:47:20
276.34,2018-04-18 23:47:22,2018-04-18 16:47:22
279.11,2018-04-18 23:47:26,2018-04-18 16:47:26
278.5,2018-04-18 23:48:04,2018-04-18 16:48:04
277.38,2018-04-18 23:48:07,2018-04-18 16:48:07
280.02,2018-04-18 23:48:08,2018-04-18 16:48:08
276.46,2018-04-18 23:48:12,2018-04-18 16:48:12
279.19,2018-04-18 23:48:19,2018-04-18 16:48:19
279.66,2018-04-18 23:48:33,2018-04-18 16:48:33
277.65,2018-04-18 23:48:34,2018-04-18 16:48:34
281.21,2018-04-18 23:48:40,2018-04-18 16:48:40
280.64,2018-04-18 23:48:56,2018-04-18 16:48:56
278.22,2018-04-18 23:48:57,2018-04-18 16:48:57
280.54,2018-04-18 23:49:44,2018-04-18 16:49:44
279.06,2018-04-18 23:49:59,2018-04-18 16:49:59
279.16,2018-04-18 23:50:00,2018-04-18 16:50:00
277.04,2018-04-18 23:50:07,2018-04-18 16:50:07
279.97,2018-04-18 23:50:10,2018-04-18 16:50:10
277.36,2018-04-18 23:50:32,2018-04-18 16:50:32
275.8,2018-04-18 23:50:33,2018-04-18 16:50:33
278.22,2018-04-18 23:50:34,2018-04-18 16:50:34
275.45,2018-04-18 23:50:36,2018-04-18 16:50:36
278.31,2018-04-18 23:50:39,2018-04-18 16:50:39
274.59,2018-04-18 23:50:41,2018-04-18 16:50:41
273.32,2018-04-18 23:50:43,2018-04-18 16:50:43
276.68,2018-04-18 23:50:55,2018-04-18 16:50:55
276.13,2018-04-18 23:51:17,2018-04-18 16:51:17
274.15,2018-04-18 23:51:19,2018-04-18 16:51:19
276.89,2018-04-18 23:51:22,2018-04-18 16:51:22
273.56,2018-04-18 23:52:55,2018-04-18 16:52:55
270.2,2018-04-18 23:52:57,2018-04-18 16:52:57
273.3,2018-04-18 23:53:00,2018-04-18 16:53:00
271.93,2018-04-18 23:53:12,2018-04-18 16:53:12
274.54,2018-04-18 23:53:23,2018-04-18 16:53:23
272.4,2018-04-18 23:53:36,2018-04-18 16:53:36
273.18,2018-04-18 23:54:16,2018-04-18 16:54:16
269.99,2018-04-18 23:54:17,2018-04-18 16:54:17
271.49,2018-04-18 23:54:18,2018-04-18 16:54:18
269.59,2018-04-18 23:54:20,2018-04-18 16:54:20
272.63,2018-04-18 23:54:22,2018-04-18 16:54:22
269.77,2018-04-18 23:54:59,2018-04-18 16:54:59
270.43,2018-04-18 23:55:00,2018-04-18 16:55:00
270.37,2018-04-18 23:55:14,2018-04-18 16:55:14
267.14,2018-04-18 23:55:16,2018-04-18 16:55:16
270.92,2018-04-18 23:55:22,2018-04-18 16:55:22
268.55,2018-04-18 23:56:16,2018-04-18 16:56:16
265.15,2018-04-18 23:56:18,2018-04-18 16:56:18
266.8,2018-04-18 23:56:19,2018-04-18 16:56:19
264.57,2018-04-18 23:56:23,2018-04-18 16:56:23
267.26,2018-04-18 23:56:57,2018-04-18 16:56:57
263.96,2018-04-18 23:56:58,2018-04-18 16:56:58
265.77,2018-04-18 23:57:29,2018-04-18 16:57:29
261.83,2018-04-18 23:57:32,2018-04-18 16:57:32
264.51,2018-04-18 23:58:33,2018-04-18 16:58:33
262.1,2018-04-18 23:58:50,2018-04-18 16:58:50
260.29,2018-04-18 23:58:51,2018-04-18 16:58:51
262.98,2018-04-18 23:58:53,2018-04-18 16:58:53
261.14,2018-04-18 23:59:08,2018-04-18 16:59:08
258.43,2018-04-18 23:59:10,2018-04-18 16:59:10
261.87,2018-04-18 23:59:11,2018-04-18 16:59:11
260.98,2018-04-18 23:59:23,2018-04-18 16:59:23
258.96,2018-04-18 23:59:25,2018-04-18 16:59:25
262.53,2018-04-18 23:59:27,2018-04-18 16:59:27
259.84,2018-04-18 23:59:47,2018-04-18 16:59:47
261.92,2018-04-18 23:59:55,2018-04-18 16:59:55
260.88,2018-04-18 23:59:58,2018-04-18 16:59:58
260.9,2018-04-19 00:00:00,2018-04-18 17:00:00
260.28,2018-04-19 00:00:29,2018-04-18 17:00:29
258.12,2018-04-19 00:00:30,2018-04-18 17:00:30
260.12,2018-04-19 00:00:32,2018-04-18 17:00:32
256.98,2018-04-19 00:00:35,2018-04-18 17:00:35
259.63,2018-04-19 00:00:57,2018-04-18 17:00:57
257,2018-04-19 00:00:59,2018-04-18 17:00:59
258.46,2018-04-19 00:01:00,2018-04-18 17:01:00
256.9,2018-04-19 00:01:01,2018-04-18 17:01:01
259.46,2018-04-19 00:01:02,2018-04-18 17:01:02
255.05,2018-04-19 00:01:05,2018-04-18 17:01:05
258.76,2018-04-19 00:01:27,2018-04-18 17:01:27
255.67,2018-04-19 00:01:30,2018-04-18 17:01:30
259,2018-04-19 00:01:32,2018-04-18 17:01:32
256.65,2018-04-19 00:02:37,2018-04-18 17:02:37
255.09,2018-04-19 00:02:38,2018-04-18 17:02:38
257.71,2018-04-19 00:02:40,2018-04-18 17:02:40
255.44,2018-04-19 00:02:59,2018-04-18 17:02:59
251.01,2018-04-19 00:03:01,2018-04-18 17:03:01
254.11,2018-04-19 00:03:03,2018-04-18 17:03:03
251.46,2018-04-19 00:03:06,2018-04-18 17:03:06
256.2,2018-04-19 00:03:45,2018-04-18 17:03:45
251.97,2018-04-19 00:03:50,2018-04-18 17:03:50
255.03,2018-04-19 00:04:31,2018-04-18 17:04:31
253.55,2018-04-19 00:04:52,2018-04-18 17:04:52
250.84,2018-04-19 00:04:54,2018-04-18 17:04:54
254.16,2018-04-19 00:04:57,2018-04-18 17:04:57
253.46,2018-04-19 00:04:59,2018-04-18 17:04:59
253.43,2018-04-19 00:05:00,2018-04-18 17:05:00
251.15,2018-04-19 00:05:03,2018-04-18 17:05:03
252.87,2018-04-19 00:05:05,2018-04-18 17:05:05
249.98,2018-04-19 00:05:06,2018-04-18 17:05:06
250.63,2018-04-19 00:05:20,2018-04-18 17:05:20
247.93,2018-04-19 00:05:21,2018-04-18 17:05:21
248.74,2018-04-19 00:05:23,2018-04-18 17:05:23
245.63,2018-04-19 00:05:25,2018-04-18 17:05:25
252.73,2018-04-19 00:05:49,2018-04-18 17:05:49
250.14,2018-04-19 00:05:58,2018-04-18 17:05:58
252.6,2018-04-19 00:06:07,2018-04-18 17:06:07
249.61,2018-04-19 00:06:42,2018-04-18 17:06:42
247.71,2018-04-19 00:06:44,2018-04-18 17:06:44
251.26,2018-04-19 00:06:46,2018-04-18 17:06:46
247.81,2018-04-19 00:06:48,2018-04-18 17:06:48
249.33,2018-04-19 00:07:11,2018-04-18 17:07:11
247.25,2018-04-19 00:07:13,2018-04-18 17:07:13
250.47,2018-04-19 00:07:15,2018-04-18 17:07:15
246.6,2018-04-19 00:07:16,2018-04-18 17:07:16
248.04,2018-04-19 00:07:41,2018-04-18 17:07:41
245.88,2018-04-19 00:07:42,2018-04-18 17:07:42
249.24,2018-04-19 00:07:44,2018-04-18 17:07:44
246.95,2018-04-19 00:08:46,2018-04-18 17:08:46
244.56,2018-04-19 00:08:47,2018-04-18 17:08:47
246.02,2018-04-19 00:08:48,2018-04-18 17:08:48
243.84,2018-04-19 00:08:50,2018-04-18 17:08:50
246.72,2018-04-19 00:08:51,2018-04-18 17:08:51
245.96,2018-04-19 00:09:08,2018-04-18 17:09:08
243.73,2018-04-19 00:09:09,2018-04-18 17:09:09
246.64,2018-04-19 00:09:15,2018-04-18 17:09:15
244.07,2018-04-19 00:09:34,2018-04-18 17:09:34
246.09,2018-04-19 00:09:41,2018-04-18 17:09:41
244.9,2018-04-19 00:09:59,2018-04-18 17:09:59
244.88,2018-04-19 00:10:00,2018-04-18 17:10:00
244.81,2018-04-19 00:10:04,2018-04-18 17:10:04
241.61,2018-04-19 00:10:06,2018-04-18 17:10:06
244,2018-04-19 00:10:07,2018-04-18 17:10:07
242.36,2018-04-19 00:10:08,2018-04-18 17:10:08
245.36,2018-04-19 00:10:12,2018-04-18 17:10:12
242.48,2018-04-19 00:11:07,2018-04-18 17:11:07
238.93,2018-04-19 00:11:11,2018-04-18 17:11:11
238.98,2018-04-19 00:11:17,2018-04-18 17:11:17
240.47,2018-04-19 00:11:19,2018-04-18 17:11:19
237.51,2018-04-19 00:11:22,2018-04-18 17:11:22
240.78,2018-04-19 00:11:32,2018-04-18 17:11:32
236.9,2018-04-19 00:11:33,2018-04-18 17:11:33
242.28,2018-04-19 00:11:40,2018-04-18 17:11:40
241.83,2018-04-19 00:11:52,2018-04-18 17:11:52
239.13,2018-04-19 00:11:54,2018-04-18 17:11:54
242.5,2018-04-19 00:12:00,2018-04-18 17:12:00
241.28,2018-04-19 00:12:08,2018-04-18 17:12:08
238.59,2018-04-19 00:12:09,2018-04-18 17:12:09
240.74,2018-04-19 00:12:11,2018-04-18 17:12:11
239.04,2018-04-19 00:12:12,2018-04-18 17:12:12
241.73,2018-04-19 00:12:14,2018-04-18 17:12:14
239.48,2018-04-19 00:12:55,2018-04-18 17:12:55
237.54,2018-04-19 00:12:56,2018-04-18 17:12:56
239.2,2018-04-19 00:12:57,2018-04-18 17:12:57
236.42,2018-04-19 00:12:59,2018-04-18 17:12:59
238.79,2018-04-19 00:13:23,2018-04-18 17:13:23
236.39,2018-04-19 00:13:25,2018-04-18 17:13:25
239.77,2018-04-19 00:13:27,2018-04-18 17:13:27
237.86,2018-04-19 00:13:52,2018-04-18 17:13:52
236.03,2018-04-19 00:13:53,2018-04-18 17:13:53
238.88,2018-04-19 00:13:57,2018-04-18 17:13:57
236.83,2018-04-19 00:14:59,2018-04-18 17:14:59
236.83,2018-04-19 00:15:00,2018-04-18 17:15:00
235.58,2018-04-19 00:15:04,2018-04-18 17:15:04
236.35,2018-04-19 00:15:20,2018-04-18 17:15:20
233.46,2018-04-19 00:15:21,2018-04-18 17:15:21
235.05,2018-04-19 00:15:23,2018-04-18 17:15:23
233.79,2018-04-19 00:15:26,2018-04-18 17:15:26
235.68,2018-04-19 00:15:27,2018-04-18 17:15:27
232.64,2018-04-19 00:15:29,2018-04-18 17:15:29
235.54,2018-04-19 00:15:44,2018-04-18 17:15:44
233.35,2018-04-19 00:15:47,2018-04-18 17:15:47
236.13,2018-04-19 00:15:50,2018-04-18 17:15:50
234.54,2018-04-19 00:16:17,2018-04-18 17:16:17
232.4,2018-04-19 00:16:18,2018-04-18 17:16:18
235.12,2018-04-19 00:16:27,2018-04-18 17:16:27
230.33,2018-04-19 00:17:19,2018-04-18 17:17:19
229.69,2018-04-19 00:17:21,2018-04-18 17:17:21
231.93,2018-04-19 00:17:25,2018-04-18 17:17:25
228.44,2018-04-19 00:17:26,2018-04-18 17:17:26
231.67,2018-04-19 00:17:34,2018-04-18 17:17:34
230.29,2018-04-19 00:17:44,2018-04-18 17:17:44
227.01,2018-04-19 00:17:45,2018-04-18 17:17:45
227.55,2018-04-19 00:18:07,2018-04-18 17:18:07
225.73,2018-04-19 00:18:15,2018-04-18 17:18:15
228.32,2018-04-19 00:18:21,2018-04-18 17:18:21
224.85,2018-04-19 00:18:22,2018-04-18 17:18:22
226.76,2018-04-19 00:18:23,2018-04-18 17:18:23
225.3,2018-04-19 00:18:24,2018-04-18 17:18:24
227.29,2018-04-19 00:18:25,2018-04-18 17:18:25
225.5,2018-04-19 00:18:27,2018-04-18 17:18:27
228.82,2018-04-19 00:18:54,2018-04-18 17:18:54
227.1,2018-04-19 00:19:05,2018-04-18 17:19:05
224.37,2018-04-19 00:19:07,2018-04-18 17:19:07
227.86,2018-04-19 00:19:12,2018-04-18 17:19:12
225.84,2018-04-19 00:19:36,2018-04-18 17:19:36
223.23,2018-04-19 00:19:38,2018-04-18 17:19:38
226.25,2018-04-19 00:19:59,2018-04-18 17:19:59
225.4,2018-04-19 00:20:00,2018-04-18 17:20:00
225.85,2018-04-19 00:20:03,2018-04-18 17:20:03
222.78,2018-04-19 00:20:05,2018-04-18 17:20:05
224.4,2018-04-19 00:20:07,2018-04-18 17:20:07
221.38,2018-04-19 00:20:10,2018-04-18 17:20:10
225.46,2018-04-19 00:20:52,2018-04-18 17:20:52
223.03,2018-04-19 00:21:13,2018-04-18 17:21:13
221.48,2018-04-19 00:21:14,2018-04-18 17:21:14
223.33,2018-04-19 00:21:16,2018-04-18 17:21:16
222.94,2018-04-19 00:21:36,2018-04-18 17:21:36
220.57,2018-04-19 00:21:38,2018-04-18 17:21:38
224,2018-04-19 00:21:41,2018-04-18 17:21:41
222.69,2018-04-19 00:21:56,2018-04-18 17:21:56
219.63,2018-04-19 00:21:58,2018-04-18 17:21:58
223.19,2018-04-19 00:22:01,2018-04-18 17:22:01
221.37,2018-04-19 00:22:31,2018-04-18 17:22:31
219.38,2018-04-19 00:22:32,2018-04-18 17:22:32
222.29,2018-04-19 00:22:34,2018-04-18 17:22:34
220.75,2018-04-19 00:23:38,2018-04-18 17:23:38
218,2018-04-19 00:23:39,2018-04-18 17:23:39
219.84,2018-04-19 00:23:40,2018-04-18 17:23:40
218.24,2018-04-19 00:23:41,2018-04-18 17:23:41
221.36,2018-04-19 00:23:43,2018-04-18 17:23:43
220.34,2018-04-19 00:23:55,2018-04-18 17:23:55
217.62,2018-04-19 00:23:56,2018-04-18 17:23:56
219.43,2018-04-19 00:23:58,2018-04-18 17:23:58
216.11,2018-04-19 00:24:00,2018-04-18 17:24:00
216.66,2018-04-19 00:24:03,2018-04-18 17:24:03
214.43,2018-04-19 00:24:04,2018-04-18 17:24:04
218.39,2018-04-19 00:24:11,2018-04-18 17:24:11
216.94,2018-04-19 00:24:18,2018-04-18 17:24:18
215.16,2018-04-19 00:24:20,2018-04-18 17:24:20
217.76,2018-04-19 00:24:21,2018-04-18 17:24:21
215.39,2018-04-19 00:24:24,2018-04-18 17:24:24
218.04,2018-04-19 00:24:33,2018-04-18 17:24:33
215.37,2018-04-19 00:24:34,2018-04-18 17:24:34
218.4,2018-04-19 00:24:37,2018-04-18 17:24:37
215.28,2018-04-19 00:24:38,2018-04-18 17:24:38
218.08,2018-04-19 00:24:59,2018-04-18 17:24:59
216.22,2018-04-19 00:25:00,2018-04-18 17:25:00
218.89,2018-04-19 00:25:12,2018-04-18 17:25:12
214.81,2018-04-19 00:25:22,2018-04-18 17:25:22
217.93,2018-04-19 00:25:24,2018-04-18 17:25:24
216.49,2018-04-19 00:25:53,2018-04-18 17:25:53
213.83,2018-04-19 00:25:54,2018-04-18 17:25:54
215.58,2018-04-19 00:25:55,2018-04-18 17:25:55
214.12,2018-04-19 00:25:56,2018-04-18 17:25:56
217.09,2018-04-19 00:25:58,2018-04-18 17:25:58
213.92,2018-04-19 00:26:02,2018-04-18 17:26:02
215.24,2018-04-19 00:26:16,2018-04-18 17:26:16
212.83,2018-04-19 00:26:17,2018-04-18 17:26:17
216.44,2018-04-19 00:26:23,2018-04-18 17:26:23
213.29,2018-04-19 00:27:24,2018-04-18 17:27:24
211.79,2018-04-19 00:27:26,2018-04-18 17:27:26
214.27,2018-04-19 00:27:32,2018-04-18 17:27:32
212.81,2018-04-19 00:27:48,2018-04-18 17:27:48
210.37,2018-04-19 00:27:50,2018-04-18 17:27:50
213.67,2018-04-19 00:27:53,2018-04-18 17:27:53
209.21,2018-04-19 00:27:55,2018-04-18 17:27:55
211.48,2018-04-19 00:28:08,2018-04-18 17:28:08
207.84,2018-04-19 00:28:10,2018-04-18 17:28:10
212.16,2018-04-19 00:28:41,2018-04-18 17:28:41
208.97,2018-04-19 00:28:44,2018-04-18 17:28:44
210.96,2018-04-19 00:28:46,2018-04-18 17:28:46
208.27,2018-04-19 00:28:48,2018-04-18 17:28:48
211.15,2018-04-19 00:29:24,2018-04-18 17:29:24
209.02,2018-04-19 00:29:50,2018-04-18 17:29:50
206.54,2018-04-19 00:29:51,2018-04-18 17:29:51
208.38,2018-04-19 00:29:52,2018-04-18 17:29:52
205.77,2018-04-19 00:29:54,2018-04-18 17:29:54
208.75,2018-04-19 00:29:55,2018-04-18 17:29:55
208.41,2018-04-19 00:29:59,2018-04-18 17:29:59
208.71,2018-04-19 00:30:00,2018-04-18 17:30:00
208.42,2018-04-19 00:30:14,2018-04-18 17:30:14
204.73,2018-04-19 00:30:16,2018-04-18 17:30:16
204.23,2018-04-19 00:30:21,2018-04-18 17:30:21
206.96,2018-04-19 00:30:25,2018-04-18 17:30:25
204.7,2018-04-19 00:30:32,2018-04-18 17:30:32
207.96,2018-04-19 00:30:36,2018-04-18 17:30:36
207.44,2018-04-19 00:30:45,2018-04-18 17:30:45
204.39,2018-04-19 00:30:47,2018-04-18 17:30:47
207.82,2018-04-19 00:30:51,2018-04-18 17:30:51
204.53,2018-04-19 00:30:52,2018-04-18 17:30:52
205.54,2018-04-19 00:31:17,2018-04-18 17:31:17
202.94,2018-04-19 00:31:21,2018-04-18 17:31:21
205.33,2018-04-19 00:31:30,2018-04-18 17:31:30
201.79,2018-04-19 00:31:31,2018-04-18 17:31:31
202.74,2018-04-19 00:31:35,2018-04-18 17:31:35
200.47,2018-04-19 00:31:37,2018-04-18 17:31:37
204.36,2018-04-19 00:31:53,2018-04-18 17:31:53
204.08,2018-04-19 00:32:05,2018-04-18 17:32:05
202.06,2018-04-19 00:32:06,2018-04-18 17:32:06
204.2,2018-04-19 00:32:07,2018-04-18 17:32:07
202.03,2018-04-19 00:32:08,2018-04-18 17:32:08
205.43,2018-04-19 00:32:10,2018-04-18 17:32:10
204.18,2018-04-19 00:32:28,2018-04-18 17:32:28
201.63,2018-04-19 00:32:29,2018-04-18 17:32:29
203.74,2018-04-19 00:32:31,2018-04-18 17:32:31
200.93,2018-04-19 00:32:34,2018-04-18 17:32:34
204.3,2018-04-19 00:33:03,2018-04-18 17:33:03
202.04,2018-04-19 00:33:36,2018-04-18 17:33:36
199.83,2018-04-19 00:33:37,2018-04-18 17:33:37
203.02,2018-04-19 00:33:44,2018-04-18 17:33:44
201.42,2018-04-19 00:34:00,2018-04-18 17:34:00
198.92,2018-04-19 00:34:01,2018-04-18 17:34:01
201.03,2018-04-19 00:34:05,2018-04-18 17:34:05
200.62,2018-04-19 00:34:26,2018-04-18 17:34:26
197.89,2018-04-19 00:34:28,2018-04-18 17:34:28
199.77,2018-04-19 00:34:29,2018-04-18 17:34:29
197.03,2018-04-19 00:34:31,2018-04-18 17:34:31
198.63,2018-04-19 00:34:54,2018-04-18 17:34:54
195.34,2018-04-19 00:34:59,2018-04-18 17:34:59
196.29,2018-04-19 00:35:00,2018-04-18 17:35:00
198.39,2018-04-19 00:36:01,2018-04-18 17:36:01
195.1,2018-04-19 00:36:03,2018-04-18 17:36:03
196.42,2018-04-19 00:36:04,2018-04-18 17:36:04
194.54,2018-04-19 00:36:05,2018-04-18 17:36:05
197.42,2018-04-19 00:36:07,2018-04-18 17:36:07
195.18,2018-04-19 00:36:11,2018-04-18 17:36:11
196.91,2018-04-19 00:36:32,2018-04-18 17:36:32
191.96,2018-04-19 00:36:35,2018-04-18 17:36:35
195.9,2018-04-19 00:36:39,2018-04-18 17:36:39
193.02,2018-04-19 00:36:44,2018-04-18 17:36:44
195.43,2018-04-19 00:36:47,2018-04-18 17:36:47
192.23,2018-04-19 00:36:49,2018-04-18 17:36:49
193.19,2018-04-19 00:37:00,2018-04-18 17:37:00
191.29,2018-04-19 00:37:01,2018-04-18 17:37:01
195.13,2018-04-19 00:37:03,2018-04-18 17:37:03
193.08,2018-04-19 00:37:27,2018-04-18 17:37:27
193.39,2018-04-19 00:37:29,2018-04-18 17:37:29
190.26,2018-04-19 00:37:31,2018-04-18 17:37:31
191.81,2018-04-19 00:37:42,2018-04-18 17:37:42
189.24,2018-04-19 00:37:43,2018-04-18 17:37:43
190.56,2018-04-19 00:37:44,2018-04-18 17:37:44
187.22,2018-04-19 00:37:45,2018-04-18 17:37:45
187.22,2018-04-19 00:37:46,2018-04-18 17:37:46
193.13,2018-04-19 00:37:48,2018-04-18 17:37:48
192.64,2018-04-19 00:38:17,2018-04-18 17:38:17
190.19,2018-04-19 00:38:18,2018-04-18 17:38:18
191.89,2018-04-19 00:38:19,2018-04-18 17:38:19
189.28,2018-04-19 00:38:21,2018-04-18 17:38:21
192.86,2018-04-19 00:38:40,2018-04-18 17:38:40
191.56,2018-04-19 00:38:46,2018-04-18 17:38:46
189.02,2018-04-19 00:38:47,2018-04-18 17:38:47
190.96,2018-04-19 00:38:48,2018-04-18 17:38:48
188.87,2018-04-19 00:38:49,2018-04-18 17:38:49
191.45,2018-04-19 00:38:53,2018-04-18 17:38:53
189.55,2018-04-19 00:39:48,2018-04-18 17:39:48
187.19,2018-04-19 00:39:49,2018-04-18 17:39:49
190.26,2018-04-19 00:39:55,2018-04-18 17:39:55
189.39,2018-04-19 00:39:59,2018-04-18 17:39:59
189.32,2018-04-19 00:40:00,2018-04-18 17:40:00
188.77,2018-04-19 00:40:12,2018-04-18 17:40:12
186.16,2018-04-19 00:40:13,2018-04-18 17:40:13
189.57,2018-04-19 00:40:19,2018-04-18 17:40:19
186.72,2018-04-19 00:40:49,2018-04-18 17:40:49
184.22,2018-04-19 00:40:52,2018-04-18 17:40:52
185.94,2018-04-19 00:41:12,2018-04-18 17:41:12
183.04,2018-04-19 00:41:14,2018-04-18 17:41:14
186.16,2018-04-19 00:41:16,2018-04-18 17:41:16
182.64,2018-04-19 00:41:19,2018-04-18 17:41:19
186.57,2018-04-19 00:41:41,2018-04-18 17:41:41
185.07,2018-04-19 00:42:14,2018-04-18 17:42:14
181.61,2018-04-19 00:42:17,2018-04-18 17:42:17
184.55,2018-04-19 00:42:18,2018-04-18 17:42:18
182.53,2018-04-19 00:42:23,2018-04-18 17:42:23
184.79,2018-04-19 00:42:45,2018-04-18 17:42:45
181.58,2018-04-19 00:42:46,2018-04-18 17:42:46
183.23,2018-04-19 00:42:47,2018-04-18 17:42:47
178.93,2018-04-19 00:42:51,2018-04-18 17:42:51
179.73,2018-04-19 00:42:57,2018-04-18 17:42:57
182.39,2018-04-19 00:43:00,2018-04-18 17:43:00
180.91,2018-04-19 00:43:14,2018-04-18 17:43:14
181.87,2018-04-19 00:43:16,2018-04-18 17:43:16
179.18,2018-04-19 00:43:18,2018-04-18 17:43:18
180.46,2018-04-19 00:43:36,2018-04-18 17:43:36
177.79,2018-04-19 00:43:38,2018-04-18 17:43:38
179.51,2018-04-19 00:43:39,2018-04-18 17:43:39
178.23,2018-04-19 00:43:42,2018-04-18 17:43:42
181.85,2018-04-19 00:43:52,2018-04-18 17:43:52
179.01,2018-04-19 00:43:55,2018-04-18 17:43:55
180.24,2018-04-19 00:43:56,2018-04-18 17:43:56
176.05,2018-04-19 00:43:57,2018-04-18 17:43:57
181.12,2018-04-19 00:44:03,2018-04-18 17:44:03
180.11,2018-04-19 00:44:29,2018-04-18 17:44:29
177.93,2018-04-19 00:44:30,2018-04-18 17:44:30
180.4,2018-04-19 00:44:41,2018-04-18 17:44:41
179.02,2018-04-19 00:44:59,2018-04-18 17:44:59
178.97,2018-04-19 00:45:00,2018-04-18 17:45:00
178.9,2018-04-19 00:45:04,2018-04-18 17:45:04
175.96,2018-04-19 00:45:06,2018-04-18 17:45:06
178.17,2018-04-19 00:45:08,2018-04-18 17:45:08
176.64,2018-04-19 00:46:00,2018-04-18 17:46:00
174.15,2018-04-19 00:46:01,2018-04-18 17:46:01
176.13,2018-04-19 00:46:03,2018-04-18 17:46:03
174.49,2018-04-19 00:46:04,2018-04-18 17:46:04
177.17,2018-04-19 00:46:06,2018-04-18 17:46:06
175.99,2018-04-19 00:46:24,2018-04-18 17:46:24
173.44,2018-04-19 00:46:25,2018-04-18 17:46:25
175.13,2018-04-19 00:46:26,2018-04-18 17:46:26
173.39,2018-04-19 00:46:27,2018-04-18 17:46:27
176.6,2018-04-19 00:46:29,2018-04-18 17:46:29
172.68,2018-04-19 00:47:15,2018-04-18 17:47:15
174.56,2018-04-19 00:47:24,2018-04-18 17:47:24
171.81,2018-04-19 00:47:25,2018-04-18 17:47:25
175.1,2018-04-19 00:47:30,2018-04-18 17:47:30
171.57,2018-04-19 00:48:28,2018-04-18 17:48:28
169.54,2018-04-19 00:48:30,2018-04-18 17:48:30
172.59,2018-04-19 00:48:32,2018-04-18 17:48:32
171.41,2018-04-19 00:48:57,2018-04-18 17:48:57
169.3,2018-04-19 00:48:58,2018-04-18 17:48:58
170.99,2018-04-19 00:49:04,2018-04-18 17:49:04
168.71,2018-04-19 00:49:08,2018-04-18 17:49:08
171.83,2018-04-19 00:49:15,2018-04-18 17:49:15
168.24,2018-04-19 00:49:29,2018-04-18 17:49:29
170.35,2018-04-19 00:49:53,2018-04-18 17:49:53
167.19,2018-04-19 00:49:55,2018-04-18 17:49:55
168.94,2018-04-19 00:49:56,2018-04-18 17:49:56
166.98,2018-04-19 00:49:57,2018-04-18 17:49:57
169.94,2018-04-19 00:49:59,2018-04-18 17:49:59
169.94,2018-04-19 00:50:00,2018-04-18 17:50:00
168.77,2018-04-19 00:50:08,2018-04-18 17:50:08
165.85,2018-04-19 00:50:10,2018-04-18 17:50:10
168.28,2018-04-19 00:50:12,2018-04-18 17:50:12
165.06,2018-04-19 00:50:13,2018-04-18 17:50:13
163.82,2018-04-19 00:50:16,2018-04-18 17:50:16
166.39,2018-04-19 00:50:18,2018-04-18 17:50:18
166.94,2018-04-19 00:50:43,2018-04-18 17:50:43
166.01,2018-04-19 00:50:45,2018-04-18 17:50:45
168.09,2018-04-19 00:50:48,2018-04-18 17:50:48
166.15,2018-04-19 00:50:52,2018-04-18 17:50:52
167.63,2018-04-19 00:51:12,2018-04-18 17:51:12
164.76,2018-04-19 00:51:26,2018-04-18 17:51:26
166.67,2018-04-19 00:51:29,2018-04-18 17:51:29
162.97,2018-04-19 00:51:31,2018-04-18 17:51:31
166.28,2018-04-19 00:51:44,2018-04-18 17:51:44
164.68,2018-04-19 00:52:13,2018-04-18 17:52:13
162.23,2018-04-19 00:52:14,2018-04-18 17:52:14
164.2,2018-04-19 00:52:15,2018-04-18 17:52:15
162.24,2018-04-19 00:52:16,2018-04-18 17:52:16
165.37,2018-04-19 00:52:18,2018-04-18 17:52:18
164.04,2018-04-19 00:52:36,2018-04-18 17:52:36
161.27,2018-04-19 00:52:37,2018-04-18 17:52:37
163.29,2018-04-19 00:52:38,2018-04-18 17:52:38
161.17,2018-04-19 00:52:40,2018-04-18 17:52:40
163.19,2018-04-19 00:52:42,2018-04-18 17:52:42
162.09,2018-04-19 00:53:09,2018-04-18 17:53:09
160.61,2018-04-19 00:53:12,2018-04-18 17:53:12
163.14,2018-04-19 00:53:14,2018-04-18 17:53:14
161.16,2018-04-19 00:53:36,2018-04-18 17:53:36
159.41,2018-04-19 00:53:37,2018-04-18 17:53:37
162.24,2018-04-19 00:53:40,2018-04-18 17:53:40
158.62,2018-04-19 00:54:43,2018-04-18 17:54:43
156.01,2018-04-19 00:54:46,2018-04-18 17:54:46
157.9,2018-04-19 00:54:59,2018-04-18 17:54:59
157.81,2018-04-19 00:55:00,2018-04-18 17:55:00
157.55,2018-04-19 00:55:12,2018-04-18 17:55:12
153.51,2018-04-19 00:55:17,2018-04-18 17:55:17
153.93,2018-04-19 00:55:20,2018-04-18 17:55:20
152.03,2018-04-19 00:55:21,2018-04-18 17:55:21
